Selected filters;Start date: 2003;End date: 2026 Q1;;;;;;;;;;;;
Country name;Region;Year joined GPE;Partner countries affected by fragility and conflict;Income classification;Grant type;Grant amount;Actual approval date;Grant agent;Start date;Closing date;Grant status;Cumulative grant utilization;Disbursement from TF;GPE Grant ID
Gambia, The;Sub-Saharan Africa;2003;Yes;Low income;ESPIG;US$6.897.233 ;11/19/2013;WB;04/09/2014;08/31/2018;Closed;US$6.897.233 ;US$6.897.233 ;PIG-GM-036
Gambia, The;Sub-Saharan Africa;2003;Yes;Low income;ESPIG;US$9.400.000 ;11/12/2006;WB;11/12/2006;12/31/2008;Closed;US$9.400.000 ;US$9.400.000 ;CAT000094
Gambia, The;Sub-Saharan Africa;2003;Yes;Low income;ESPIG;US$27.998.912 ;12/13/2008;WB;08/06/2009;09/30/2013;Closed;US$27.998.912 ;US$27.998.912 ;CAT000095
Gambia, The;Sub-Saharan Africa;2003;Yes;Low income;ESPIG;US$4.000.000 ;11/03/2003;WB;11/04/2004;12/31/2005;Closed;US$4.000.000 ;US$4.000.000 ;CAT000186
Gambia, The;Sub-Saharan Africa;2003;Yes;Low income;ESPDG;US$249.717 ;07/30/2012;WB;09/03/2012;03/02/2014;Closed;US$249.717 ;US$249.717 ;EPD-GM-009
Gambia, The;Sub-Saharan Africa;2003;Yes;Low income;PDG;US$195.341 ;01/07/2013;WB;02/07/2013;03/31/2014;Closed;US$195.341 ;US$195.341 ;PDG-GM-012
Gambia, The;Sub-Saharan Africa;2003;Yes;Low income;MLT-ESPIG;US$12.498.990 ;02/22/2018;WB;08/31/2018;06/30/2023;Closed;US$12.496.404 ;US$12.496.404 ;GPE0000244
Gambia, The;Sub-Saharan Africa;2003;Yes;Low income;ESPDG;US$320.732 ;11/23/2016;WB;12/01/2016;04/30/2018;Closed;US$440.250 ;US$0 ;GPE0000261
Gambia, The;Sub-Saharan Africa;2003;Yes;Low income;PDG;US$199.800 ;02/08/2017;WB;02/08/2017;07/05/2018;Closed;US$199.611 ;US$199.611 ;GPE0000432
Gambia, The;Sub-Saharan Africa;2003;Yes;Low income;ESPIG (COVID-19 AF);US$3.500.000 ;06/08/2020;WB;07/16/2020;03/31/2022;Closed;US$3.499.287 ;US$3.499.287 ;GPE0000523
Gambia, The;Sub-Saharan Africa;2003;Yes;Low income;PDG;US$100.000 ;06/16/2020;WB;06/17/2020;06/30/2021;Closed;US$98.111 ;US$98.111 ;GPE0000538
Gambia, The;Sub-Saharan Africa;2003;Yes;Low income;ESPDG;US$599.618 ;06/23/2020;WB;06/25/2020;12/31/2023;Closed;US$599.618 ;US$599.618 ;GPE0000551
Ghana;Sub-Saharan Africa;2004;No;Low income;ESPIG;US$8.000.000 ;11/12/2004;WB;02/16/2005;01/31/2006;Closed;US$8.000.000 ;US$8.000.000 ;CAT000097
Ghana;Sub-Saharan Africa;2004;No;Low income;ESPIG;US$11.000.000 ;07/18/2005;WB;08/25/2006;08/31/2007;Closed;US$11.000.000 ;US$11.000.000 ;CAT000098
Ghana;Sub-Saharan Africa;2004;No;Low income;ESPIG;US$0 ;11/12/2006;WB;04/01/2009;06/30/2011;Closed;US$0 ;US$0 ;CAT000099
Ghana;Sub-Saharan Africa;2004;No;Lower middle income;ESPIG;US$75.500.000 ;07/31/2012;WB;11/22/2012;08/31/2016;Closed;US$75.500.000 ;US$75.500.000 ;PIG-GH-010
Ghana;Sub-Saharan Africa;2004;No;Lower middle income;ESPDG;US$442.772 ;07/18/2017;FCDO;07/19/2017;04/30/2019;Closed;US$442.772 ;US$442.772 ;EPD-GH-045
Ghana;Sub-Saharan Africa;2004;No;Lower middle income;MLT-ESPIG;US$24.400.000 ;01/30/2020;WB;04/16/2020;12/31/2025;Closed;US$20.757.914 ;US$24.399.514 ;GPE0000365
Ghana;Sub-Saharan Africa;2004;No;Lower middle income;PDG;US$383.025 ;06/08/2018;WB;06/11/2018;08/31/2019;Closed;US$383.025 ;US$383.025 ;GPE0000402
Ghana;Sub-Saharan Africa;2004;No;Lower middle income;ESPIG (COVID-19 AF);US$15.000.000 ;05/11/2020;WB;07/21/2020;11/30/2021;Closed;US$14.999.996 ;US$14.999.996 ;GPE0000508
Ghana;Sub-Saharan Africa;2004;No;Lower middle income;SCG;US$667.130 ;12/02/2022;UNICEF;01/01/2023;06/30/2024;Closed;US$666.472 ;US$0 ;GPE0000803
Ghana;Sub-Saharan Africa;2004;No;Lower middle income;MLT-STG;US$110.742.039 ;10/31/2024;WB;01/31/2025;12/29/2028;Active;US$14.979.957 ;US$21.010.000 ;GPE0016437
Ghana;Sub-Saharan Africa;2004;No;Lower middle income;PDG;US$200.000 ;06/25/2024;WB;02/01/2024;12/31/2024;Closed;US$0 ;US$0 ;GPE0016465
Ghana;Sub-Saharan Africa;2004;No;Lower middle income;SCG;US$2.230.066 ;12/03/2024;UNICEF;01/01/2025;12/31/2027;Active;US$442.648 ;US$0 ;GPE0016538
Guinea;Sub-Saharan Africa;2002;No;Low income;ESPIG;US$40.000.000 ;05/06/2010;WB;05/06/2010;12/31/2014;Closed;US$40.000.000 ;US$40.000.000 ;CAT000100
Guinea;Sub-Saharan Africa;2002;No;Low income;ESPIG;US$24.000.000 ;05/06/2010;UNICEF;08/28/2010;12/31/2014;Closed;US$24.000.000 ;US$24.000.000 ;CAT000101
Guinea;Sub-Saharan Africa;2002;No;Low income;ESPDG;US$241.360 ;10/22/2012;WB;03/18/2013;06/30/2014;Closed;US$241.360 ;US$241.360 ;EPD-GN-013
Guinea;Sub-Saharan Africa;2002;No;Low income;PDG;US$136.539 ;06/17/2014;WB;06/26/2014;12/31/2014;Closed;US$136.539 ;US$136.539 ;GPE EC000214
Guinea;Sub-Saharan Africa;2002;No;Low income;ESPIG;US$37.650.510 ;12/16/2014;WB;07/21/2015;08/31/2019;Closed;US$37.650.510 ;US$37.650.510 ;PIG-GN-051
Guinea;Sub-Saharan Africa;2002;No;Low income;ESPDG;US$178.772 ;03/07/2017;UNICEF;03/07/2017;06/30/2018;Closed;US$219.401 ;US$219.401 ;EPD-GN-042
Guinea;Sub-Saharan Africa;2002;No;Low income;ESPDG;US$218.055 ;04/10/2018;UNICEF;04/11/2018;12/31/2019;Closed;US$218.055 ;US$218.055 ;GPE0000317
Guinea;Sub-Saharan Africa;2002;No;Low income;ESPIG;US$37.899.994 ;05/19/2020;AFD;06/30/2020;03/31/2026;Active;US$33.901.964 ;US$26.428.870 ;GPE0000354
Guinea;Sub-Saharan Africa;2002;No;Low income;PDG;US$200.000 ;02/06/2019;AFD;02/06/2019;05/31/2020;Closed;US$200.000 ;US$200.000 ;GPE0000415
Guinea;Sub-Saharan Africa;2002;No;Low income;ESPDG;US$200.000 ;03/13/2020;UNICEF;03/16/2020;06/30/2023;Closed;US$200.000 ;US$200.000 ;GPE0000491
Guinea;Sub-Saharan Africa;2002;No;Low income;ESPIG (COVID-19 AF);US$7.000.000 ;06/05/2020;UNICEF;06/05/2020;11/30/2022;Closed;US$6.999.592 ;US$7.000.000 ;GPE0000522
Guinea;Sub-Saharan Africa;2002;No;Low income;SCG;US$236.121 ;09/09/2022;UNICEF;09/12/2022;07/31/2023;Closed;US$236.100 ;US$0 ;GPE0000787
Guinea;Sub-Saharan Africa;2002;No;Lower middle income;STG-GEA;US$43.379.783 ;11/28/2024;AFD;10/01/2025;03/31/2029;Active;US$2.057.211 ;US$0 ;GPE0000843
Guinea;Sub-Saharan Africa;2002;No;Lower middle income;PDG;US$199.999 ;02/08/2024;AFD;02/13/2024;04/01/2025;Closed;US$0 ;US$0 ;GPE0016363
Guinea;Sub-Saharan Africa;2002;No;Lower middle income;SCG;US$316.341 ;06/04/2024;UNICEF;06/01/2024;12/12/2026;Active;US$171.726 ;US$0 ;GPE0016457
Guinea;Sub-Saharan Africa;2002;No;Lower middle income;PDG;US$250.000 ;09/05/2024;WB;09/05/2024;01/30/2026;Closed;US$0 ;US$0 ;GPE0016505
Guinea;Sub-Saharan Africa;2002;No;Lower middle income;SCG;US$618.549 ;02/04/2025;UNICEF;01/01/2025;06/15/2026;Active;US$534.272 ;US$0 ;GPE0016554
Guinea;Sub-Saharan Africa;2002;No;Lower middle income;SCG;US$271.600 ;07/22/2025;WB;09/01/2025;08/31/2026;Active;US$0 ;US$271.600 ;GPE0016596
Guinea-Bissau;Sub-Saharan Africa;2010;Yes;Low income;ESPIG;US$12.000.000 ;12/15/2011;UNICEF;09/04/2012;09/30/2017;Closed;US$12.000.000 ;US$12.000.000 ;PIG-GW-002
Guinea-Bissau;Sub-Saharan Africa;2010;Yes;Low income;ESPIG;US$4.700.000 ;02/22/2018;WB;12/21/2018;10/31/2024;Closed;US$4.345.068 ;US$4.699.427 ;GPE001316
Guinea-Bissau;Sub-Saharan Africa;2010;Yes;Low income;ESPDG;US$183.661 ;02/09/2017;UNICEF;02/09/2017;09/30/2018;Closed;US$183.661 ;US$183.661 ;EPD-GW-038
Guinea-Bissau;Sub-Saharan Africa;2010;Yes;Low income;PDG;US$200.000 ;09/28/2016;WB;09/29/2016;04/30/2018;Closed;US$197.335 ;US$197.335 ;GPE0000433
Guinea-Bissau;Sub-Saharan Africa;2010;Yes;Low income;ESPIG (COVID-19 AF);US$3.500.000 ;07/01/2020;UNICEF;07/01/2020;10/31/2022;Closed;US$3.471.375 ;US$3.500.000 ;GPE0000562
Guinea-Bissau;Sub-Saharan Africa;2010;Yes;Low income;PDG;US$136.000 ;09/03/2020;WB;09/08/2020;04/30/2021;Closed;US$131.944 ;US$131.944 ;GPE0000582
Guinea-Bissau;Sub-Saharan Africa;2010;Yes;Low income;ESPIG;US$2.800.000 ;05/26/2021;WB;07/19/2021;07/15/2026;Active;US$2.373.486 ;US$2.650.000 ;GPE0000635
Guinea-Bissau;Sub-Saharan Africa;2010;Yes;Low income;STG;US$5.710.000 ;09/10/2025;UNICEF;09/15/2025;08/31/2028;Active;US$86.525 ;US$0 ;GPE0000865
Guinea-Bissau;Sub-Saharan Africa;2010;Yes;Low income;SCG;US$61.332 ;02/12/2024;UNICEF;03/01/2024;09/30/2024;Closed;US$53.223 ;US$0 ;GPE0016364
Guinea-Bissau;Sub-Saharan Africa;2010;Yes;Low income;PDG;US$179.662 ;12/12/2024;UNICEF;12/12/2024;07/31/2025;Closed;US$0 ;US$0 ;GPE0016540
Kenya;Sub-Saharan Africa;2005;No;Low income;ESPIG;US$121.000.000 ;07/18/2005;WB;11/10/2005;12/31/2008;Closed;US$121.000.000 ;US$121.000.000 ;CAT000157
Kenya;Sub-Saharan Africa;2005;No;Low income;ESPDG;US$248.350 ;07/29/2013;WB;08/22/2013;06/30/2014;Closed;US$248.350 ;US$248.350 ;GPE EC000219
Kenya;Sub-Saharan Africa;2005;No;Low income;PDG;US$293.488 ;01/28/2014;WB;07/29/2014;02/15/2015;Closed;US$290.854 ;US$293.488 ;GPE EC000220
Kenya;Sub-Saharan Africa;2005;No;Low income;PDG;US$50.000 ;07/29/2014;WB;07/29/2014;02/15/2015;Closed;US$50.000 ;US$50.000 ;GPE EC000221
Kenya;Sub-Saharan Africa;2005;No;Low income;ESPIG;US$86.768.992 ;12/16/2014;WB;06/04/2015;03/31/2020;Closed;US$86.768.992 ;US$86.768.992 ;PIG-KE-052
Kenya;Sub-Saharan Africa;2005;No;Lower middle income;ESPIG;US$9.626.967 ;10/22/2019;WB;01/24/2020;01/24/2022;Closed;US$9.626.284 ;US$9.626.284 ;GPE0000343
Kenya;Sub-Saharan Africa;2005;No;Lower middle income;PDG;US$199.898 ;09/21/2018;WB;09/24/2018;12/31/2019;Closed;US$199.213 ;US$199.213 ;GPE0000399
Kenya;Sub-Saharan Africa;2005;No;Lower middle income;ESPIG (COVID-19 AF);US$10.472.869 ;06/15/2020;WB;07/20/2020;12/31/2021;Closed;US$10.464.401 ;US$10.464.401 ;GPE0000527
Kenya;Sub-Saharan Africa;2005;Yes;Lower middle income;PDG;US$199.999 ;05/24/2022;WB;05/25/2022;12/30/2022;Closed;US$155.945 ;US$155.945 ;GPE0000768
Kenya;Sub-Saharan Africa;2005;Yes;Lower middle income;MLT-STG;US$113.300.000 ;11/23/2022;WB;05/10/2023;05/10/2027;Active;US$103.921.134 ;US$106.500.000 ;GPE0015029
Kenya;Sub-Saharan Africa;2005;Yes;Lower middle income;SCG;US$3.800.000 ;10/26/2022;WB;05/10/2023;05/31/2027;Active;US$1.834.308 ;US$3.800.000 ;GPE0000886
Lesotho;Sub-Saharan Africa;2005;No;Low income;ESPIG;US$11.671.512 ;12/02/2005;WB;07/06/2006;06/30/2010;Closed;US$11.671.512 ;US$11.671.512 ;CAT000109
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;ESPIG;US$19.593.431 ;11/05/2009;WB;08/25/2010;04/30/2015;Closed;US$19.593.431 ;US$19.593.431 ;CAT000108
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;ESPDG;US$230.000 ;07/29/2014;UNICEF;07/29/2014;04/30/2016;Closed;US$230.000 ;US$230.000 ;EPD-LS-029
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;ESPIG;US$2.013.259 ;06/07/2017;WB;07/20/2017;02/28/2022;Closed;US$2.006.292 ;US$2.006.292 ;PIG-LS-067
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;ESPDG;US$204.819 ;11/21/2017;WB;11/21/2017;11/30/2019;Closed;US$204.819 ;US$204.819 ;GPE0000301
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;ESPIG;US$7.500.000 ;04/13/2021;WB;02/28/2022;02/28/2025;Closed;US$7.382.893 ;US$7.499.981 ;GPE0000386
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;ESPDG;US$287.805 ;03/27/2019;WB;04/01/2019;05/31/2021;Closed;US$287.805 ;US$287.805 ;GPE0000420
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;PDG;US$250.000 ;06/02/2016;WB;06/03/2016;12/03/2017;Closed;US$250.000 ;US$250.000 ;GPE0000434
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;PDG;US$200.000 ;05/07/2020;WB;05/11/2020;08/31/2021;Closed;US$193.609 ;US$193.609 ;GPE0000505
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;ESPIG (COVID-19 AF);US$3.470.000 ;06/17/2020;UNICEF;06/17/2020;04/30/2022;Closed;US$3.470.000 ;US$3.470.000 ;GPE0000533
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;MLT;US$2.500.000 ;09/05/2024;UNICEF;10/01/2024;12/31/2027;Active;US$182.194 ;US$0 ;GPE0014900
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;MLT;US$2.500.000 ;02/08/2024;UNICEF;02/16/2024;12/31/2026;Active;US$272.804 ;US$0 ;GPE0014901
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;SCG;US$1.600.000 ;06/06/2023;UNICEF;06/06/2023;05/31/2026;Active;US$502.381 ;US$0 ;GPE0000931
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;PDG;US$264.825 ;06/13/2023;UNICEF;06/13/2023;06/30/2024;Closed;US$0 ;US$0 ;GPE0000932
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;STG;US$5.000.000 ;05/05/2025;UNICEF;05/19/2025;04/30/2028;Active;US$49.035 ;US$0 ;GPE0016508
Lesotho;Sub-Saharan Africa;2005;No;Lower middle income;PDG;US$200.000 ;11/08/2024;UNICEF;11/08/2024;02/28/2025;Closed;US$0 ;US$0 ;GPE0016544
Liberia;Sub-Saharan Africa;2007;No;Low income;MLT-STG;US$29.630.000 ;05/29/2025;WB;12/18/2025;09/15/2029;Active;US$79.075 ;US$930.000 ;GPE0014966
Liberia;Sub-Saharan Africa;2007;No;Low income;SCG;US$166.605 ;01/10/2023;WB;01/16/2023;09/30/2023;Closed;US$166.605 ;US$166.605 ;GPE0000822
Liberia;Sub-Saharan Africa;2007;No;Low income;PDG;US$200.000 ;01/29/2024;WB;02/09/2024;11/13/2024;Closed;US$0 ;US$0 ;GPE0016361
Liberia;Sub-Saharan Africa;2007;No;Low income;SCG;US$2.033.360 ;09/10/2024;WB;01/01/2025;05/31/2028;Active;US$290.130 ;US$290.130 ;GPE0016506
Liberia;Sub-Saharan Africa;2007;No;Low income;PDG;US$148.900 ;02/20/2025;WB;02/20/2025;01/31/2026;Closed;US$0 ;US$0 ;GPE0016563
Liberia;Sub-Saharan Africa;2007;Yes;Low income;ESPIG;US$40.000.000 ;05/06/2010;WB;09/29/2010;12/29/2016;Closed;US$40.000.000 ;US$40.000.000 ;CAT000110
Liberia;Sub-Saharan Africa;2007;Yes;Low income;ESPIG;US$10.897.932 ;09/29/2017;WB;06/25/2018;06/30/2023;Closed;US$11.032.725 ;US$11.032.725 ;GPE000111
Liberia;Sub-Saharan Africa;2007;Yes;Low income;ESPDG;US$499.202 ;01/15/2016;WB;01/15/2016;09/30/2017;Closed;US$499.202 ;US$499.202 ;EPD-LR-043
Liberia;Sub-Saharan Africa;2007;Yes;Low income;PDG;US$200.000 ;11/09/2016;WB;11/09/2016;11/01/2017;Closed;US$199.690 ;US$200.000 ;GPE0000435
Liberia;Sub-Saharan Africa;2007;Yes;Low income;PDG;US$173.725 ;12/18/2019;WB;01/06/2020;12/31/2020;Closed;US$173.551 ;US$173.551 ;GPE0000469
Liberia;Sub-Saharan Africa;2007;Yes;Low income;ESPIG (COVID-19 AF);US$7.000.000 ;06/24/2020;UNICEF;06/24/2020;09/15/2022;Closed;US$6.994.683 ;US$7.000.000 ;GPE0000545
Liberia;Sub-Saharan Africa;2007;Yes;Low income;ESPIG;US$5.900.000 ;10/22/2020;WB;07/13/2021;06/30/2024;Closed;US$5.861.098 ;US$5.861.098 ;GPE0000607
Liberia;Sub-Saharan Africa;2007;Yes;Low income;ESPDG;US$700.000 ;12/11/2020;UNESCO;12/14/2020;10/31/2022;Closed;US$700.000 ;US$700.000 ;GPE0000613
Madagascar;Sub-Saharan Africa;2005;No;Low income;PDG;US$263.677 ;05/21/2019;WB;05/28/2019;06/30/2020;Closed;US$263.677 ;US$263.677 ;GPE0000425
Madagascar;Sub-Saharan Africa;2005;No;Low income;ESPIG (COVID-19 AF);US$14.566.564 ;05/28/2020;WB;10/13/2020;12/31/2022;Closed;US$14.566.564 ;US$14.566.564 ;GPE0000513
Madagascar;Sub-Saharan Africa;2005;No;Low income;STG;US$28.479.986 ;02/03/2025;AFD;07/01/2025;06/30/2029;Active;US$5.065.586 ;US$0 ;GPE000846A
Madagascar;Sub-Saharan Africa;2005;No;Low income;SCG;US$220.000 ;11/18/2022;UNICEF;11/22/2022;08/31/2026;Active;US$150.009 ;US$0 ;GPE0000885
Madagascar;Sub-Saharan Africa;2005;No;Low income;SCG;US$102.235 ;07/13/2023;UNESCO;07/13/2023;02/29/2024;Closed;US$102.235 ;US$0 ;GPE0000935
Madagascar;Sub-Saharan Africa;2005;No;Low income;PDG;US$200.000 ;06/24/2024;AFD;07/01/2024;01/31/2025;Closed;US$0 ;US$0 ;GPE0016461
Madagascar;Sub-Saharan Africa;2005;No;Low income;PDG;US$200.000 ;06/24/2024;UNICEF;07/01/2024;09/30/2025;Closed;US$0 ;US$0 ;GPE0016463
Madagascar;Sub-Saharan Africa;2005;No;Low income;PDG;US$200.000 ;09/05/2024;WB;09/05/2024;12/31/2025;Active;US$0 ;US$0 ;GPE0016504
Madagascar;Sub-Saharan Africa;2005;No;Low income;STG;US$25.072.000 ;02/03/2025;UNICEF;07/01/2025;06/30/2029;Active;US$43.419 ;US$0 ;GPE000846B
Madagascar;Sub-Saharan Africa;2005;No;Low income;STG;US$35.888.000 ;02/03/2025;WB;09/01/2025;06/30/2029;Active;US$2.017.938 ;US$7.500.000 ;GPE000846C
Madagascar;Sub-Saharan Africa;2005;No;Low income;PDG;US$200.000 ;09/19/2025;UNICEF;10/01/2025;07/31/2026;Active;US$0 ;US$0 ;GPE0016606
Madagascar;Sub-Saharan Africa;2005;Yes;Low income;ESPIG;US$85.260.367 ;05/21/2013;WB;10/24/2013;12/31/2017;Closed;US$85.260.367 ;US$85.260.367 ;PIG-MG-020
Madagascar;Sub-Saharan Africa;2005;Yes;Low income;ESPIG;US$26.920.182 ;12/07/2011;UNICEF;01/13/2012;12/31/2013;Closed;US$26.920.182 ;US$26.920.182 ;CAT000113
Madagascar;Sub-Saharan Africa;2005;Yes;Low income;ESPIG;US$15.000.000 ;11/05/2009;UNICEF;12/18/2009;06/30/2011;Closed;US$15.000.000 ;US$15.000.000 ;CAT000114
Madagascar;Sub-Saharan Africa;2005;Yes;Low income;ESPIG;US$22.018.000 ;08/13/2010;UNICEF;11/18/2010;12/31/2012;Closed;US$22.018.000 ;US$22.018.000 ;CAT000115
Madagascar;Sub-Saharan Africa;2005;Yes;Low income;ESPIG;US$60.000.000 ;07/18/2005;WB;07/20/2005;12/31/2010;Closed;US$60.000.000 ;US$60.000.000 ;CAT000116
Madagascar;Sub-Saharan Africa;2005;Yes;Low income;ESPDG;US$248.782 ;05/08/2012;WB;06/04/2012;02/28/2014;Closed;US$248.782 ;US$248.782 ;EPD-MG-001
Madagascar;Sub-Saharan Africa;2005;Yes;Low income;PDG;US$187.067 ;11/12/2012;WB;11/26/2012;12/31/2013;Closed;US$187.067 ;US$187.067 ;PDG-MG-007
Madagascar;Sub-Saharan Africa;2005;Yes;Low income;ESPIG;US$66.400.000 ;02/22/2018;WB;09/13/2018;12/20/2024;Closed;US$65.178.449 ;US$66.199.834 ;GPE0000240
Madagascar;Sub-Saharan Africa;2005;Yes;Low income;PDG;US$336.420 ;04/13/2017;WB;04/13/2017;04/30/2018;Closed;US$335.247 ;US$335.247 ;GPE0000436
Malawi;Sub-Saharan Africa;2009;No;Low income;ESPIG;US$90.000.000 ;05/06/2010;WB;11/22/2010;06/30/2015;Closed;US$90.000.000 ;US$90.000.000 ;CAT000117
Malawi;Sub-Saharan Africa;2009;No;Low income;ESPIG;US$43.654.999 ;06/16/2016;WB;12/13/2016;07/30/2021;Closed;US$43.654.999 ;US$43.654.999 ;PIG-MW-061
Malawi;Sub-Saharan Africa;2009;No;Low income;ESPDG;US$250.000 ;10/07/2013;WB;10/30/2013;08/31/2015;Closed;US$0 ;US$0 ;EPD-MW-025
Malawi;Sub-Saharan Africa;2009;No;Low income;PDG;US$313.569 ;04/27/2015;WB;05/06/2015;06/30/2016;Closed;US$313.569 ;US$313.569 ;PDG-MW-033
Malawi;Sub-Saharan Africa;2009;No;Low income;MLT-ESPIG;US$57.200.000 ;06/09/2021;WB;04/14/2022;08/14/2026;Active;US$50.699.976 ;US$50.700.000 ;GPE0000387
Malawi;Sub-Saharan Africa;2009;No;Low income;ESPIG (COVID-19 AF);US$10.000.000 ;05/15/2020;UNICEF;05/15/2020;03/31/2022;Closed;US$10.000.000 ;US$10.000.000 ;GPE0000509
Malawi;Sub-Saharan Africa;2009;No;Low income;PDG;US$313.234 ;06/25/2020;WB;06/26/2020;09/30/2021;Closed;US$313.234 ;US$313.234 ;GPE0000554
Malawi;Sub-Saharan Africa;2009;No;Low income;SCG;US$250.000 ;06/14/2023;UNICEF;06/21/2023;05/31/2027;Active;US$147.856 ;US$0 ;GPE0000926
Malawi;Sub-Saharan Africa;2009;No;Low income;MLT;US$15.219.990 ;05/30/2024;Imagine;09/04/2024;06/30/2026;Active;US$13.559.808 ;US$0 ;GPE0016405
Malawi;Sub-Saharan Africa;2009;No;Low income;MLT-STG;US$67.900.010 ;07/04/2025;WB;12/21/2025;12/31/2029;Active;US$15.257 ;US$680.010 ;GPE0016509
Malawi;Sub-Saharan Africa;2009;No;Low income;PDG;US$200.000 ;11/08/2024;Imagine;11/08/2024;07/18/2025;Closed;US$0 ;US$0 ;GPE0016525
Malawi;Sub-Saharan Africa;2009;No;Low income;PDG;US$150.000 ;03/06/2025;WB;03/06/2025;11/30/2025;Closed;US$0 ;US$0 ;GPE0016569
Mali;Sub-Saharan Africa;2006;Yes;Low income;ESPIG;US$41.012.073 ;02/07/2013;WB;05/27/2013;12/31/2017;Closed;US$41.012.073 ;US$41.012.073 ;PIG-ML-03B
Mali;Sub-Saharan Africa;2006;Yes;Low income;ESPIG;US$6.553.547 ;05/23/2007;WB;12/04/2007;12/31/2010;Closed;US$6.553.547 ;US$6.553.547 ;CAT000120
Mali;Sub-Saharan Africa;2006;Yes;Low income;PDG;US$182.246 ;08/30/2012;WB;09/05/2012;06/30/2013;Closed;US$182.246 ;US$182.246 ;PDG-ML-002
Mali;Sub-Saharan Africa;2006;Yes;Low income;ESPDG;US$442.604 ;06/14/2016;UNICEF;06/15/2016;04/30/2019;Closed;US$442.604 ;US$442.604 ;EPD-ML-051
Mali;Sub-Saharan Africa;2006;Yes;Low income;ESPIG;US$45.700.000 ;03/05/2020;WB;10/25/2021;07/25/2027;Active;US$20.242.942 ;US$22.420.000 ;GPE0000361
Mali;Sub-Saharan Africa;2006;Yes;Low income;PDG;US$199.852 ;10/01/2018;WB;10/02/2018;12/31/2019;Closed;US$199.852 ;US$199.852 ;GPE0000409
Mali;Sub-Saharan Africa;2006;Yes;Low income;ESPIG (COVID-19 AF);US$7.000.000 ;07/30/2020;WB;10/25/2021;12/31/2022;Closed;US$2.266.208 ;US$2.266.208 ;GPE0000574
Mali;Sub-Saharan Africa;2006;Yes;Low income;ESPIG (AF);US$9.140.000 ;08/13/2020;WB;10/25/2021;03/31/2024;Closed;US$8.344.543 ;US$8.344.543 ;GPE0000579
Mali;Sub-Saharan Africa;2006;Yes;Low income;STG;US$37.980.000 ;10/30/2025;UNESCO,UNICEF;03/02/2026;12/31/2029;Pending;US$0 ;US$0 ;GPE0000868
Mali;Sub-Saharan Africa;2006;Yes;Low income;SCG;US$16.161 ;12/15/2023;WB;12/21/2023;02/29/2024;Closed;US$16.161 ;US$16.161 ;GPE0016350
Mali;Sub-Saharan Africa;2006;Yes;Low income;PDG;US$499.097 ;10/14/2024;UNESCO,UNICEF;10/14/2024;10/31/2025;Closed;US$0 ;US$0 ;GPE0016519
Mauritania;Sub-Saharan Africa;2002;No;Low income;ESPIG;US$4.000.000 ;11/22/2003;WB;04/23/2004;06/30/2007;Closed;US$4.000.000 ;US$4.000.000 ;CAT000122
Mauritania;Sub-Saharan Africa;2002;No;Low income;ESPIG;US$13.998.039 ;05/23/2007;WB;04/08/2008;03/31/2012;Closed;US$13.998.039 ;US$13.998.039 ;CAT000123
Mauritania;Sub-Saharan Africa;2002;No;Low income;ESPIG;US$5.000.000 ;11/22/2003;WB;04/23/2004;03/31/2006;Closed;US$5.000.000 ;US$5.000.000 ;CAT000182
Mauritania;Sub-Saharan Africa;2002;No;Lower middle income;ESPIG;US$12.000.897 ;05/21/2013;WB;02/18/2014;11/30/2018;Closed;US$12.000.987 ;US$12.000.987 ;PIG-MR-021
Mauritania;Sub-Saharan Africa;2002;No;Lower middle income;PDG;US$132.212 ;08/21/2012;WB;09/24/2012;11/29/2013;Closed;US$132.212 ;US$132.212 ;PDG-MR-001
Mauritania;Sub-Saharan Africa;2002;No;Lower middle income;MLT-ESPIG;US$12.500.000 ;06/17/2020;WB;11/06/2020;01/06/2026;Closed;US$8.453.626 ;US$12.500.000 ;GPE0000345
Mauritania;Sub-Saharan Africa;2002;No;Lower middle income;PDG;US$198.197 ;07/19/2018;WB;07/19/2018;06/28/2019;Closed;US$198.197 ;US$198.197 ;GPE0000389
Mauritania;Sub-Saharan Africa;2002;No;Lower middle income;ESPIG (COVID-19 AF);US$3.208.239 ;10/13/2020;IsDB;12/22/2020;12/31/2022;Closed;US$3.208.239 ;US$3.208.239 ;GPE0000587
Mauritania;Sub-Saharan Africa;2002;No;Lower middle income;SCG;US$700.000 ;10/06/2021;UNESCO;10/08/2021;03/31/2025;Closed;US$695.764 ;US$0 ;GPE0000654
